,id,budget_adj,revenue_adj,vote_average,runtime,type,production_company
11225,8899,0.0,0.0,6.3,105,original,Mogador Film
11226,19222,0.0,0.0,4.6,103,original,Rising Storm Productions
11227,15942,0.0,0.0,5.4,90,original,Europa Corp
11230,13797,2025573.26762,0.0,5.1,97,original,LivePlanet
11234,23174,11140652.9719,15698192.824,4.2,80,original,Amicus Entertainment
11236,20034,0.0,0.0,5.3,91,original,UK Film Council
11237,11115,0.0,0.0,5.0,85,original,Crescent City Pictures
11238,19116,22281305.9438,0.0,3.5,93,original,Mad Scientist Productions
11240,19197,172173.727748,0.0,6.3,84,original,Film London
11241,15705,10127866.3381,0.0,5.3,113,original,Wild Bear Films
11243,14758,0.0,0.0,5.6,86,original,Morning Knight
11252,20113,0.0,0.0,3.7,87,original,Sony Pictures Television
11256,14582,0.0,0.0,5.5,114,original,Damberger Film & Cattle Co
11261,27621,0.0,0.0,4.7,90,original,Disney Channel
11263,15125,8102293.07047,0.0,4.5,82,original,StudioCanal
11268,64690,14540970.6389,73844056.8145,7.3,100,original,Marc Platt Productions
11269,12445,121174755.324,1287183997.56,7.7,130,original,Heyday Films
11270,1865,368371256.185,990417500.349,6.3,136,original,Jerry Bruckheimer Films
11272,10195,145409706.389,430524218.471,6.5,115,original,Marvel Entertainment
11273,49530,38775921.7037,168607979.309,6.6,109,original,Strike Entertainment
11274,47327,48469902.1296,28046043.4988,5.3,105,original,Saturn Films
11275,27582,38775921.7037,49507940.3394,6.3,93,original,Millennium Films
11276,45612,31020737.3629,142824028.082,7.0,93,original,Vendome Pictures
11277,56292,140562716.176,673453790.734,6.7,133,original,Skydance Productions
11279,65754,87245823.8332,225498881.315,7.1,158,rearrange,Scott Rudin Productions
11280,51876,26173747.15,156896544.871,7.0,105,original,Relativity Media
11282,50546,77551843.4073,208341483.063,6.3,117,original,Happy Madison Productions
11283,51540,33928931.4907,113419570.983,6.4,98,original,Rat Entertainment
11284,39254,106633784.685,290110305.864,6.5,127,original,21 Laps Entertainment
11285,50544,33928931.4907,145878667.233,6.5,109,original,Screen Gems
11286,52449,19387960.8518,209581425.558,5.4,92,original,Mosaic Media Group
11287,58574,121174755.324,324375126.022,6.9,129,original,Silver Pictures
11288,49013,193879608.518,542719816.823,5.8,106,original,Pixar Animation Studios
11289,44912,193879608.518,213123295.798,5.1,114,original,Warner Bros.
11290,45243,77551843.4073,246669134.754,6.1,102,original,Living Films
11291,41630,24234951.0648,143258069.269,6.1,108,original,Spyglass Entertainment
11292,17578,126021745.537,360557976.789,6.6,107,original,Columbia Pictures
11293,55721,31505436.3842,279558422.712,6.5,125,original,Relativity Media
11294,48988,34898329.5333,80615852.7601,5.4,105,original,Conundrum Entertainment
11295,37686,48469902.1296,252136540.684,6.6,112,original,Amblin Entertainment
11296,23629,79490639.4925,87044675.6782,5.9,110,original,Warner Bros.
11297,49730,40714717.7888,86433625.316,5.5,100,original,Warner Bros.
11298,50619,106633784.685,690378003.195,5.8,117,rearrange,Sunswept Entertainment
11299,76025,6301087.27684,17152213.9112,6.9,100,original,UK Film Council
11300,58224,53316892.3425,181628117.584,5.7,94,original,Dune Entertainment
11302,46529,48469902.1296,140071066.571,6.0,109,original,Reliance BIG Entertainment
11303,46195,87245823.8332,469804957.114,6.5,96,original,Twentieth Century Fox Animation
11304,74643,14540970.6389,129349549.424,7.2,100,original,La Petite Reine
11305,38317,77551843.4073,164654932.103,5.4,102,original,Happy Madison Productions
11306,49849,158011880.942,169472419.656,5.4,119,original,DreamWorks SKG
11307,86130,0.0,0.0,6.5,23,original,Walt Disney Animation Studios
11308,57212,63980270.811,172150434.096,6.9,146,original,Amblin Entertainment
11309,40807,7755184.34073,37988560.1337,6.8,100,original,Mandate Pictures
11310,44896,130868735.75,238204949.165,6.5,107,original,Nickelodeon Movies
11311,49520,50408698.2148,73141505.9405,5.9,112,original,Original Film
11312,44826,164797667.241,180085229.476,6.8,126,original,Infinitum Nihil
11313,50348,38775921.7037,82799096.1333,6.9,119,original,Sidney Kimmel Entertainment
11314,71676,55255688.4277,144651011.858,4.7,95,original,Imagenation Abu Dhabi FZ
11315,51828,14540970.6389,57572000.1008,6.9,107,rearrange,Color Force
11316,49021,63980270.811,56009013.463,6.0,116,original,Omnilab Media
11317,48171,35867727.5759,93108387.4257,5.7,114,original,Contrafilm
11318,51162,29081941.2777,14017495.6959,6.8,63,original,Walt Disney Animation Studios
11319,52451,72704853.1944,128226625.874,5.5,110,original,Studio Babelsberg
11320,73358,0.0,0.0,6.5,99,original,British Broadcasting Corporation (BBC)
11321,58232,7755184.34073,1695920.1914,6.2,96,original,Prescience
11322,71672,0.0,0.0,5.1,93,original,Constantin Film Produktion
11323,59436,29081941.2777,146494675.097,7.2,94,rearrange,Televisió de Catalunya (TV3)
11324,38321,58163882.5555,75912718.3084,5.3,87,original,Stars Road Entertainment
11325,51052,0.0,0.0,6.6,97,original,Aardman Animations
11326,57157,11632776.5111,22237047.8728,5.2,94,original,Denver and Delilah Productions
11327,59440,24234951.0648,22351522.1488,7.6,140,original,Lionsgate
11328,59965,33928931.4907,79575127.3789,5.5,106,original,Vertigo Entertainment
11329,48138,29081941.2777,126784077.249,6.4,113,original,StudioCanal
11330,38050,48663781.7381,123956325.71,6.4,106,original,Media Rights Capital
11331,37958,72704853.1944,219960309.936,5.6,110,original,Mark Canton Productions
11332,60420,242349.510648,3433950.06437,6.4,90,original,Andrea Sperling Productions
11333,59861,29081941.2777,35053796.7444,5.6,98,original,Playtone Productions
11334,39513,38775921.7037,94566766.3208,6.4,104,original,Big Talk Productions
11335,75736,6785786.29814,0.0,4.9,93,original,Emmett/Furla Films
11337,62835,38775921.7037,59100179.5325,6.5,108,original,Canal+
11338,44943,67857862.9814,196270876.956,5.5,116,original,Original Film
11339,55779,45561708.0018,153055972.074,5.9,92,original,Practical Pictures
11340,45610,29081941.2777,2450545.18946,6.4,129,original,Relativity Media
11341,71880,76582445.3647,145093477.114,4.2,91,original,Happy Madison Productions
11342,63492,19387960.8518,29494997.9061,6.2,106,rearrange,Contrafilm
11343,23047,38775921.7037,85403967.5523,5.2,95,original,Relativity Media
11344,75900,6204147.47259,33984861.8802,6.7,99,rearrange,The Weinstein Company
11345,71670,5816388.25555,0.0,4.9,88,original,Stage 6 Films
11346,74465,48469902.1296,116407101.616,6.4,124,original,Dune Entertainment
11347,58547,0.0,194990.538675,5.6,100,original,Temple Hill Entertainment
11348,71469,29081941.2777,62649079.8474,4.7,89,original,Regency Enterprises
11349,50014,24234951.0648,120469153.754,7.6,146,rearrange,1492 Pictures
11350,75174,24234951.0648,74913462.8061,6.3,117,original,1984 Private Defense Contractors
11351,60308,48469902.1296,106833690.072,6.9,133,rearrange,Scott Rudin Productions
11353,49950,15510368.6815,39253601.3137,5.5,91,original,Screen Gems
11355,49517,29081941.2777,0.0,6.5,127,original,Kinowelt Filmproduktion
11356,40805,116327765.111,220845594.28,5.4,119,original,Sony Pictures Entertainment
11357,49022,33928931.4907,58068797.2097,6.0,112,rearrange,Wild Ocean Films
11358,37430,87245823.8332,47301797.8456,5.2,113,original,Nu Image Films
11361,39538,58163882.5555,131312814.085,6.1,106,original,Regency Enterprises
11363,73937,39745319.7463,7220449.83947,5.4,100,rearrange,Dune Entertainment
11364,38117,16479766.7241,41844620.0347,6.0,86,rearrange,Mel's Cite du Cinema
11365,55465,18418562.8092,34304294.0456,6.0,108,original,Mandate Pictures
11366,60935,33928931.4907,27267877.6387,6.0,103,original,Strike Entertainment
11367,59108,72704853.1944,148250646.588,5.8,104,original,Image Entertainment
11369,38319,48372962.3253,25322264.7465,5.1,102,original,Stuber Productions
11370,56590,3392893.14907,0.0,6.9,76,original,Warner Bros. Animation
11372,63710,0.0,0.0,5.8,110,original,Marc Platt Productions
11373,50357,4846990.21296,24780648.4885,4.9,86,original,Dimension Films
11375,65759,126021745.537,145803733.734,5.8,100,original,Warner Bros.
11378,59678,13911376.6615,3843354.9703,6.4,88,original,Studio Canal
11379,60307,20357358.8944,70201279.9932,6.4,99,rearrange,Color Force
11380,64685,38775921.7037,53557187.6987,7.0,129,rearrange,Scott Rudin Productions
11381,59197,0.0,0.0,3.9,91,original,The Global Asylum
11382,50780,20357358.8944,941107.130116,6.0,91,original,Participant Media
11384,74534,9693980.42591,132648701.782,6.8,124,original,Imagenation Abu Dhabi FZ
11385,41513,106633784.685,546497490.228,5.5,103,original,Sony Pictures Animation
11386,51999,0.0,880213.422673,6.7,92,original,BBC Films
11387,50456,29081941.2777,61830221.5656,6.5,111,original,Neunte Babelsberg Film
11388,70670,0.0,15219265.2351,7.0,100,original,Yellow Bird Films
11389,85435,12086831.8909,28119728.4134,5.7,97,original,Stable Way Entertainment
11390,64586,9693980.42591,0.0,5.4,102,original,Screen NSW
11391,49020,0.0,838198.742109,7.4,97,original,Film Agency for Wales
11392,62046,4846990.21296,3045997.93712,6.1,87,original,The Safran Company
11393,50839,3392893.14907,18907177.2292,6.6,107,original,Before the Door Pictures
11394,45772,34898329.5333,183906860.236,5.7,84,original,Touchstone Pictures
11395,55846,15292203.7132,719172.172848,6.0,97,rearrange,Current Entertainment
11397,65057,19387960.8518,171819196.602,6.6,115,original,Dune Entertainment
11398,50359,61072076.6833,178324379.004,5.4,95,original,Illumination Entertainment
11399,23514,43622911.9166,23265553.0222,5.5,120,original,Infinitum Nihil
11401,67913,5816388.25555,18961691.3282,6.6,96,original,Crescendo Productions
11403,63493,9693980.42591,592288.632451,5.7,101,original,Foresight Unlimited
11404,68817,23265553.0222,61598777.7829,6.5,113,original,MTV Films
11405,45156,0.0,1257248.18916,6.2,106,original,The Film Department
11406,70578,34898329.5333,9318308.63307,5.3,91,original,Winkler Films
11407,72113,24234951.0648,26758361.0581,6.9,80,original,Zanagar Films
11409,10316,12117475.5324,73667524.5839,6.4,101,original,Crystal City Entertainment
11410,38356,189032618.305,1089358138.29,6.1,154,original,Di Bonaventura Pictures
11411,72571,4846990.21296,199408878.523,6.0,83,original,Blumhouse Productions
11412,63207,12602174.5537,0.0,5.2,100,original,Antena 3 Films
11413,44564,67857862.9814,65058885.1147,5.2,111,original,Universal Pictures
11414,50725,18418562.8092,6716055.55814,6.3,97,original,Rogue Pictures
11415,75802,0.0,9213293.74312,6.5,100,original,Forthcoming Productions
11416,83899,0.0,13907953.7171,6.6,95,original,Snoot Entertainment
11417,81390,3877592.17037,24569393.3895,6.1,99,original,Molinare Studios
11420,44945,9209281.40462,116327.765111,6.5,104,original,Millennium Films
11421,69778,0.0,0.0,6.0,95,original,Aura Film Partnership
11422,38684,0.0,33648413.8709,6.9,120,original,Ruby Films
11423,74998,16479766.7241,11977686.3959,5.9,105,original,Maguire Entertainment
11427,49494,24234951.0648,26292052.4871,5.9,114,original,Film4
11429,63310,1938796.08518,40782.5756518,7.5,124,original,Waterland Film
11430,91550,0.0,0.0,6.1,88,original,Magic Violet
11431,80591,14540970.6389,841863.06671,5.8,119,original,Semtex Films
11433,79697,0.0,170329.052472,5.9,90,original,Vandalia Films
11434,51248,0.0,0.0,4.6,90,original,Black Flag
11435,81250,0.0,0.0,6.0,97,original,"Bad Angels Productions, Ltd."
11436,58428,727048.531944,75996.928947,5.2,102,original,Dark Sky Films
11437,47760,7755184.34073,158268.771424,6.3,91,original,Imagine Entertainment
11438,79113,0.0,0.0,6.5,89,original,Riviera Films
11439,101173,7464364.92795,1039778.27928,5.7,123,original,Synchronistic Pictures
11440,88794,33928931.4907,82016919.8734,5.8,137,original,Malpaso Productions
11441,48340,29081941.2777,105285652.521,5.7,108,original,Wayfare Entertainment
11443,48231,14540970.6389,26621648.791,5.9,99,rearrange,The Movie Network
11444,43959,17449164.7666,45647974.7336,6.9,106,rearrange,TriStar Pictures
11446,77949,4651399.61689,203278.891939,6.2,107,original,Studio Canal
11448,74308,0.0,70464.5743179,7.1,97,original,Kingsgate Films
11450,69735,0.0,0.0,7.1,64,original,Warner Bros. Animation
11451,58443,6785786.29814,0.0,5.2,113,original,Universal Studios Home Entertainment
11452,94363,0.0,0.0,5.7,99,original,Taylor Lane Productions
11453,50601,19387960.8518,16944.1083865,5.9,113,original,Dispictures
11454,71677,7755184.34073,0.0,5.8,101,original,Motion Picture Corporation of America (MPCA)
11455,55787,36837125.6185,110662825.912,6.7,120,original,Dune Entertainment
11456,69668,48469902.1296,37324093.0312,5.9,92,original,Morgan Creek Productions
11457,55720,9693980.42591,1705415.44523,6.6,98,original,Witt/Thomas Productions
11458,59296,0.969398042591,1335.83050269,5.3,90,original,Scion Films
11459,75622,11632776.5111,942751.229197,5.2,108,original,Waypoint Entertainment
11460,50837,0.0,3430162.62622,6.6,101,original,FilmHaven Entertainment
11461,64720,4846990.21296,3004468.92498,6.9,120,original,REI Capital
11462,51588,7755184.34073,9820002.17145,5.8,104,original,Rickshaw Productions
11463,76543,0.0,21637.9337087,7.1,93,original,Inflammable Films
11464,67748,0.0,8193.35225598,6.3,119,original,Screen Australia
11465,57276,4185808.40042,14177277.6976,7.2,106,original,Zweites Deutsches Fernsehen (ZDF)
11467,74626,0.0,0.0,6.3,129,original,Sonet Film AB
11468,72213,969398.042591,33465773.4633,6.7,129,original,Provident Films
11470,74523,0.0,0.0,5.7,99,original,ESX Productions
11472,73567,9693980.42591,3552910.71456,6.3,102,original,Worldview Entertainment
11475,38322,31020737.3629,81056618.6621,5.4,107,original,Regency Enterprises
11476,50698,969398.042591,0.0,6.0,92,original,Twin Engine Films
11478,65291,3392893.14907,0.0,6.5,84,original,Warner Bros. Animation
11479,50217,90.154017961,2423495.10648,5.2,107,original,Lionsgate
11480,74726,0.0,0.0,6.2,100,original,Televisión Española (TVE)
11481,62837,35867727.5759,92484835.7064,6.6,113,original,Arc Productions
11482,60405,0.0,0.0,5.0,90,original,Disney Channel
11484,81025,0.0,33506905.0223,6.3,107,original,Lionsgate
11485,55292,28112543.2352,32632724.1636,6.4,131,original,China Film Group Corporation (CFGC)
11487,51497,121174755.324,606976636.538,7.1,130,original,Original Film
11488,71208,484699.021296,0.0,5.9,94,original,Blue Seraph Productions
11490,71689,0.0,0.0,6.7,78,original,Walt Disney Television Animation
11491,73588,0.0,0.0,5.0,92,original,Alcove Entertainment
11493,57119,6398027.0811,36556591.5189,6.3,112,original,Stage 6 Films
11495,92182,1938796.08518,12700735.1915,5.2,85,original,Tazora Films
11496,51209,0.0,1151832.93782,6.8,106,original,Dundee Entertainment
11497,65034,0.0,0.0,6.9,97,original,Deuce Three Productions
11498,9364,7755184.34073,97826.8034681,5.6,129,rearrange,Film4 Productions
11499,70196,0.0,0.0,5.7,98,original,Premiere Picture
11503,59860,19387960.8518,16891760.8922,5.9,109,original,Regency Enterprises
11504,55725,10499717.9052,10328339.964,6.8,106,original,Next Wednesday Productions
11506,70587,0.0,0.0,4.4,88,original,Key Pix Productions
11507,50671,19387960.8518,0.0,5.6,91,original,Exclusive Media Group
11508,44754,13571572.5963,45072.1619903,5.9,149,original,Scott Rudin Productions
11509,68818,0.0,604446.822701,6.7,98,original,Televisión Española (TVE)
11510,54093,0.0,0.0,5.5,114,original,Cinema Three
11511,73499,16479766.7241,3583120.06576,5.9,98,original,Imagenation Abu Dhabi FZ
11514,46221,130868.73575,0.0,5.3,90,original,Zapruder's Other Films
11515,91070,901540.17961,29959.2465063,5.2,100,original,Dot Dot Dot Productions
11517,71688,12602174.5537,111438798.993,6.2,105,original,Canal+
11518,84226,0.0,0.0,4.6,85,original,Faction M
11519,48572,3877592.17037,1070876.56849,5.8,88,original,NVSH Productions
11521,62630,18515502.6135,5552918.46975,6.3,109,original,Corsan
11523,74306,0.0,118799.73012,6.8,104,original,Darko Entertainment
11526,38543,24234951.0648,0.0,6.0,121,original,ContentFilm
11527,56401,3877592.17037,246129.193616,7.3,105,original,Essential Pictures
11532,62441,0.0,0.0,7.2,90,original,World Productions
11533,49010,2908194.12777,652063.654553,5.8,86,original,Yer Dead Productions
11537,68450,0.0,0.0,8.5,80,original,Brain Farm Digital Cinema
11541,70577,14540970.6389,0.0,5.7,102,original,Minds Eye Entertainment
11542,53487,24234951.0648,11430151.9628,6.3,118,original,Lucky Red
11544,66125,0.0,0.0,7.3,92,original,Endymion Films
11546,82501,0.0,0.0,4.8,85,original,UK Film Council
11547,75595,0.0,0.0,5.6,94,rearrange,Millennium Entertainment
11548,64622,7755184.34073,0.0,3.6,96,original,Caramel Films
11550,76115,0.0,0.0,7.6,202,original,CAMERON MACKINTOSH
11552,72174,0.0,0.0,3.7,89,original,Reel One Entertainment
11555,79628,0.0,0.0,7.9,104,original,CinemaNX
11556,54271,16479766.7241,0.0,5.5,101,original,Flame Ventures
11557,72477,0.0,927946.58229,5.9,105,original,Anchor Bay Films
11558,73686,0.0,5406066.29907,6.6,145,original,The Harold Greenberg Fund
11559,86593,0.0,0.0,6.3,98,original,STS Media
11560,60302,969398.042591,0.0,5.5,81,original,StoneBrook Entertainment
11562,59006,969398.042591,0.0,5.9,80,original,Gato Negro Films
11563,76420,0.0,0.0,6.4,15,original,Warner Bros. Animation
11564,75720,0.0,0.0,6.9,85,original,BBC Earth Films
11566,64678,0.0,1363190.79305,6.4,83,original,Atlantic Pictures
11568,81332,0.0,0.0,6.2,96,original,Atmospheric Pictures
11569,74777,67857.8629814,0.0,5.7,92,original,FallBack Plan Productions
11572,77878,0.0,3644531.43176,7.0,135,original,Left Bank Pictures
11573,73818,0.0,0.0,5.5,91,original,Dynan Productions
11575,54662,969398.042591,0.0,4.8,91,original,"Match Factory, The"
11579,84427,0.0,0.0,6.2,122,original,Arte France
11580,67911,9693980.42591,0.0,4.3,97,original,Happy Madison Productions
11582,79120,7755.18434073,455565.701922,7.4,96,original,The Bureau
11583,61537,0.0,0.0,6.6,120,original,Fuse Entertainment
11584,74725,484699.021296,166503.807796,5.9,95,original,Warp X
11586,99494,0.0,0.0,6.1,90,original,Octagon Films
11588,54518,12602174.5537,95429437.5165,5.3,105,original,Magical Elves Productions
11590,30618,24234951.0648,0.0,5.6,118,original,Snoot Entertainment
11591,168210,14540970.6389,0.0,5.5,157,rearrange,Nice Guy Productions
11592,73958,0.0,0.0,6.6,240,original,Discovery Channel
11596,81167,0.0,0.0,7.6,192,original,Rat Entertainment
11598,70703,0.0,0.0,6.2,97,original,Ballinran Productions
11599,105945,4071471.77888,0.0,5.6,108,original,7th Sense Films
11600,137145,630108.727684,0.0,5.4,90,original,Imedi Films
11604,38541,2908194.12777,21326.756937,5.6,112,original,Manitoba Film and Video Production Tax Credit
11606,80530,0.0,0.0,7.2,87,original,Media Max Productions
11607,51994,0.0,1092051.12993,5.5,98,original,Film4
11609,59726,0.0,0.0,6.3,90,original,Radio Teléfis Éireann
11611,66150,43818.7303212,218949.211298,7.3,95,original,YouTube
11612,49538,155103686.815,333880181.433,7.0,132,original,Ingenious Media
11613,60164,1938796.08518,0.0,3.0,94,original,Soho Screen Productions
11614,31880,0.0,0.0,4.6,84,original,Zide-Perry Productions
11616,51996,0.0,766232.570223,5.9,93,original,Werc Werk Works
11619,81440,0.0,0.0,6.1,85,original,Salty Pictures
11620,54075,0.0,0.0,4.0,83,original,SC Films
11621,80767,0.0,2472457.46281,7.8,82,original,Preferred Content
11623,89008,0.0,355165.146651,5.1,90,original,ATO Pictures
11624,83896,0.0,0.0,2.1,87,original,Remember Dreaming Productions
11625,83727,0.0,0.0,5.8,114,original,Quota Productions
11626,82743,0.0,0.0,5.3,90,original,Split Second Films
11627,414419,29081941.2777,0.0,8.1,247,original,A Band Apart
11628,53776,0.0,0.0,6.1,102,original,Diaphana Productions
11632,55723,0.0,0.0,4.5,93,original,Epic Pictures Group
11634,56913,6591906.68962,0.0,5.6,100,original,Styx Productions
11639,70386,0.0,0.0,4.8,83,original,Severe Features
11640,89326,0.0,0.0,5.3,93,original,First Point Entertainment
11645,202241,19387960.8518,0.0,6.6,336,original,Metro-Goldwyn-Mayer (MGM)
11647,91690,0.0,0.0,6.9,90,original,Agat Films & Cie
11649,74510,0.0,0.0,7.6,89,original,Codeblack Entertainment
11650,145312,0.0,0.0,7.4,90,original,ITV Studios America
11651,83540,0.0,0.0,7.3,95,original,Soho Moon Pictures
11653,121,95768650.096,1122902454.42,7.8,179,rearrange,New Line Cinema
11654,672,121226139.362,1062775600.96,7.2,161,original,Warner Bros.
11655,425,71523422.2236,464607829.802,6.9,81,original,Blue Sky Studios
11656,2501,72735683.6172,259465426.669,7.1,119,rearrange,"Kennedy/Marshall Company, The"
11657,1576,40004625.9895,124185363.98,6.3,100,original,Davis-Films
11658,557,168504333.713,996125553.185,6.6,121,original,Marvel Enterprises
11660,640,63037592.4683,426854586.579,7.6,141,original,Kemp Company
11661,608,169716595.107,535599877.853,5.9,88,original,Amblin Entertainment
11662,423,42429148.7767,145559349.53,7.9,150,original,Canal+Polska
11663,180,123650662.149,434441662.709,6.9,145,original,Cruise/Wagner Productions
11664,11544,96980911.4896,176713194.471,6.9,85,original,Walt Disney Feature Animation
11665,4108,25457489.266,53253348.3266,6.5,92,original,Current Entertainment
11666,7451,84858297.5534,336339962.221,5.7,124,original,Original Film
11667,9016,169716595.107,132837318.4,7.0,95,rearrange,Walt Disney Feature Animation
11668,170,6061306.9681,100278123.07,6.9,113,original,British Film Council
11669,7303,66674376.6491,187787403.537,5.7,105,original,Hughes Entertainment
11670,36586,65462115.2555,187912677.417,6.1,117,original,"Marvel Entertainment, LLC"
11671,3131,121226139.362,234902925.744,6.9,167,original,Initial Entertainment Group (IEG)
11672,4547,58188546.8938,238085004.011,6.4,112,original,Hofflund/Polone
11673,10996,145471367.234,206032074.497,5.4,78,original,Sony Pictures Entertainment
11674,11452,6061306.9681,46399890.3631,5.9,92,original,Artisan Entertainment
11675,65,49702717.1384,260636199.628,6.7,110,original,Mikona Productions GmbH & Co. KG
11676,2022,60613069.681,207623445.184,5.7,96,original,Columbia Pictures Corporation
11677,455,4243107.62723,92833330.0602,6.0,112,original,Kintop Pictures
11678,14128,6061306.9681,0.0,5.6,74,original,Walt Disney Animation Japan
11679,2642,72735683.6172,113170562.996,5.8,101,original,Castle Rock Entertainment
11680,2675,87282820.3407,494903188.805,6.3,106,original,Touchstone Pictures
11681,565,58188546.8938,302276085.016,6.4,115,original,BenderSpink
11683,10229,13334875.3298,49977984.1208,7.3,101,rearrange,Warner Bros.
11684,8346,6061306.9681,447014168.669,6.1,95,original,Playtone Productions
11686,12448,0.0,0.0,5.2,68,original,Walt Disney Television Animation
11687,9884,103042218.458,95019997.4639,5.5,108,original,Bel Air Entertainment
11690,7299,24245227.8724,6497290.71701,6.9,107,original,Blue Tulip Productions
11691,9962,9698091.14896,20434028.3713,5.8,93,original,Hungry Eye Lowland Pictures B.V.
11692,590,30306534.8405,131949890.933,6.7,114,original,Miramax Films
11693,4147,96980911.4896,219421103.968,7.1,117,original,The Zanuck Company
11694,818,76372467.7981,359597833.495,5.9,94,original,Eric's Boy
11696,320,55764024.1065,137852098.291,6.6,118,original,Alcon Entertainment
11697,9645,42429148.7767,82857925.6316,5.2,91,original,NPV Entertainment
11698,9637,101829957.064,334160705.371,5.3,88,original,Mosaic Media Group
11699,10771,0.0,0.0,5.3,98,original,Parkes+MacDonald Image Nation
11702,11013,0.0,11279618.2734,6.7,104,original,double A Films
11703,9334,72735683.6172,200427031.199,5.2,92,original,Kalima Productions GmbH & Co. KG
11705,1430,4849045.57448,43113437.6024,7.2,120,original,TiMe Film- und TV-Produktions GmbH
11706,1429,18183920.9043,15833155.737,6.9,135,original,Touchstone Pictures
11707,7090,1575939.81171,542779.128641,5.4,97,original,Cinéa
11709,4614,82.4337747662,233.966448969,5.7,124,original,Mace Neufeld Productions
11710,1613,33.9433190214,0.0,5.8,93,original,Alliance Atlantis Communications
11711,10590,90919604.5215,138998841.805,6.5,138,original,Icon Entertainment International
11713,11852,0.0,42528008.6934,5.5,104,original,Touchstone Pictures
11714,1360,14547136.7234,68248466.55,7.3,123,original,Lions Gate Films
11715,11892,60613069.681,68752370.8802,6.1,120,original,Warner Bros. Pictures
11716,2757,23032966.4788,39763595.6934,7.2,114,original,Beverly Detroit
11719,4911,18183920.9043,11198228.2557,6.7,118,original,Intermedia Films
11720,2135,96980911.4896,149992103.329,5.6,96,original,Warner Bros.
11721,15070,24245227.8724,15030378.0583,6.3,96,original,Amen Ra Films
11723,9027,0.0,0.0,5.1,91,original,Studio Canal
11724,12100,139410060.266,94105748.7132,5.9,134,original,Metro-Goldwyn-Mayer (MGM)
11725,8470,43641410.1703,123947387.371,7.1,116,original,Burg/Koules Productions
11726,2752,20608443.6915,0.0,5.3,94,original,Universal Pictures
11727,2251,60613069.681,144426136.065,6.4,124,original,Fox 2000 Pictures
11729,8051,30306534.8405,20608443.6915,6.9,95,original,New Line Cinema
11730,8665,121226139.362,42633979.7354,6.0,138,original,Intermedia Films
11731,8869,0.0,0.0,5.4,99,original,NPV Entertainment
11732,437,0.0,0.0,5.4,94,original,Ghost House Pictures
11733,11979,42429148.7767,55132569.2692,5.2,101,original,NPV Entertainment
11737,16690,24245227.8724,133182287.988,6.2,72,original,Walt Disney Television Animation
11738,20009,16971659.5107,7775341.53646,5.7,86,original,Screen Gems
11741,1574,54551762.7129,371893588.665,6.5,113,original,Producers Circle
11742,9357,14547136.7234,63308297.711,6.4,96,original,Catch 23 Entertainment
11743,9280,42429148.7767,20413160.5037,6.1,114,original,Quinta Communications
11744,13376,0.0,28891984.6004,5.5,76,original,Happy Madison Productions
11745,13536,48490455.7448,27195769.0623,5.7,108,original,Epsilon Motion Pictures
11746,9298,0.0,0.0,6.0,85,original,WT2 Productions
11747,11056,0.0,0.0,5.5,102,original,Filmax Entertainment
11748,6278,72735683.6172,52202378.3114,5.9,101,original,Spyglass Entertainment
11749,5851,103042218.458,94243300.3768,5.2,95,original,NPV Entertainment
11750,9296,0.0,23731256.9235,5.3,117,original,Niccol Films
11751,11560,50914978.5321,77320225.8782,6.0,115,rearrange,Regency Enterprises
11752,10592,84858297.5534,39140336.9553,5.7,125,original,Cheyenne Enterprises
11753,2755,36367841.8086,128299146.35,6.7,125,original,Avery Pix
11754,9266,30306534.8405,62846878.2936,5.6,104,original,Mikona Productions GmbH & Co. KG
11755,9573,60613069.681,31760662.9906,5.7,110,original,Warner Bros. Pictures
11756,2103,56976285.5002,36371185.2255,5.8,99,original,Lightstorm Entertainment
11758,9093,42429148.7767,36225576.8728,6.4,132,original,Miramax Films
11759,8198,36367841.8086,33548272.1275,5.6,101,original,Intermedia Films
11760,8094,0.0,25405363.2384,7.0,119,original,Scottish Screen
11761,10985,15759398.1171,0.0,5.8,88,original,Frontier Pictures
11765,14635,24245227.8724,91643375.4885,6.0,127,original,Gran Via Productions
11766,3132,84858297.5534,79981727.584,5.5,116,original,Touchstone Pictures
11768,4912,36367841.8086,40021361.258,6.4,113,original,Allied Filmmakers
11770,16077,3636784.18086,0.0,6.2,95,original,StudioCanal
11771,11246,3636784.18086,0.0,5.1,89,original,Neo Art & Logic
11772,14365,0.0,0.0,5.6,100,original,Noelle Entertainment Limited
11773,10550,84858297.5534,24153136.0111,4.8,91,original,Franchise Pictures
11774,9932,0.0,0.0,5.8,96,original,NPV Entertainment
11775,9039,36367841.8086,8385053.25343,5.8,106,original,Propaganda Films
11776,17774,0.0,0.0,3.5,89,original,Halt Productions
11778,12079,2424522.78724,0.0,6.5,101,original,Brink Films
11779,15028,31518796.2341,47027599.3127,4.5,94,original,Nickelodeon Movies
11781,11468,21820705.0852,820334.86054,6.8,103,original,Darkwoods Productions
11782,11880,0.0,0.0,6.7,105,original,The Noel Gay Motion Picture Company
11783,2017,14547136.7234,0.0,5.5,97,original,ApolloMedia Distribution
11785,11362,0.0,91398505.9606,7.1,131,original,World 2000 Entertainment
