,id,release_year,genres
11635,218778,2014,Comedy
11636,239678,2014,Comedy
11637,264656,2014,Drama
11638,294652,2014,Crime
11639,244509,2014,Thriller
11640,146015,2014,Drama
11641,227783,2014,Comedy
11642,327833,2014,Action
11643,151368,2014,Action
11644,230179,2014,Adventure
11645,242076,2014,Drama
11646,209451,2014,Drama
11647,222899,2014,Romance
11649,231576,2014,Comedy
11650,244539,2014,Drama
11652,287587,2014,Comedy
11653,285135,2014,TV Movie
11654,283350,2014,Romance
11655,97370,2014,Science Fiction
11656,177494,2014,Drama
11657,254375,2014,Drama
11660,242643,2014,Animation
11661,242042,2014,Drama
11663,157834,2014,Fantasy
11664,253306,2014,Comedy
11667,260202,2014,Drama
11668,256835,2014,Family
11669,293299,2014,Comedy
11671,270302,2014,Thriller
11673,215211,2014,Drama
11675,276844,2014,Comedy
11676,226448,2014,Romance
11679,297596,2014,Drama
11681,242310,2014,Crime
11683,284296,2014,Comedy
11684,239566,2014,Music
11686,184346,2014,Crime
11688,245916,2014,Crime
11690,273271,2014,Science Fiction
11692,246741,2014,Horror
11696,253312,2014,Comedy
11697,210479,2014,Thriller
11698,246400,2014,Documentary
11699,227735,2014,Drama
11700,206821,2014,Drama
11701,252830,2014,Drama
11702,152790,2014,Comedy
11703,244536,2014,Drama
11704,288158,2014,Horror
11706,203834,2014,Horror
11707,145220,2014,Adventure
11709,263986,2014,Fantasy
11711,258750,2014,Action
11712,297608,2014,Mystery
11713,246403,2014,Drama
11714,243684,2014,Comedy
11719,269173,2014,Action
11720,227300,2014,Comedy
11722,184345,2014,Horror
11723,271714,2014,Music
11726,256474,2014,Crime
11727,243568,2014,Mystery
11728,145221,2014,Drama
11729,157823,2014,Drama
11732,285733,2014,Animation
11735,283227,2014,Romance
11736,214314,2014,Family
11738,287084,2014,Horror
11739,188207,2014,Adventure
11741,254474,2014,Action
11742,155084,2014,Thriller
11743,280000,2014,Horror
11744,253235,2014,Drama
11745,245700,2014,Drama
11746,258805,2014,Comedy
11748,290555,2014,Action
11750,255798,2014,Horror
11751,203739,2014,Fantasy
11753,244566,2014,Comedy
11754,283686,2014,Horror
11755,280690,2014,Action
11756,245473,2014,Drama
11759,256731,2014,Action
11760,312791,2014,Thriller
11761,253272,2014,Comedy
11763,248504,2014,Horror
11765,267863,2014,Romance
11769,190469,2014,Comedy
11772,284537,2014,Comedy
11773,312526,2014,Action
11774,258099,2014,Drama
11776,285843,2014,Drama
11777,250535,2014,Comedy
11778,243531,2014,Thriller
11780,240916,2014,Thriller
11781,254024,2014,Drama
11782,239562,2014,Comedy
11784,250388,2014,Crime
11785,252171,2014,Romance
11787,210947,2014,Thriller
11788,254263,2014,Family
11789,235271,2014,Thriller
11792,299582,2014,Romance
11793,141043,2014,Drama
11795,266537,2014,Romance
11796,228358,2014,Horror
11798,251519,2014,Action
11799,238603,2014,Adventure
11801,270938,2014,Action
11802,258086,2014,Horror
11803,275318,2014,Adventure
11804,245859,2014,Drama
11805,256740,2014,Drama
11806,249260,2014,Horror
11807,215379,2014,Action
11808,293633,2014,Drama
11809,297961,2014,Crime
11810,233470,2014,Drama
11811,248774,2014,Romance
11812,292177,2014,Animation
11813,242166,2014,Thriller
11815,313074,2014,Action
11819,284536,2014,Crime
11820,257447,2014,Drama
11821,283691,2014,Science Fiction
11822,270005,2014,Drama
11823,254023,2014,Comedy
11824,208869,2014,Action
11825,268060,2014,Drama
11830,265016,2014,Science Fiction
11835,253295,2014,Drama
11836,82657,2014,Horror
11837,287415,2014,Thriller
11838,259954,2014,Romance
11839,94590,2014,Adventure
11840,199575,2014,Drama
11841,174337,2014,Drama
11842,299939,2014,Science Fiction
11843,236399,2014,Mystery
11844,279171,2014,Crime
11845,271164,2014,Romance
11847,206296,2014,Drama
11848,157099,2014,Comedy
11850,211076,2014,Crime
11851,276401,2014,Drama
11852,241843,2014,Comedy
11853,297680,2014,Horror
11856,293894,2014,Horror
11858,256687,2014,Drama
11859,268171,2014,Family
11860,289727,2014,Comedy
11861,253849,2014,Crime
11862,330115,2014,Drama
11866,302828,2014,Adventure
11870,281418,2014,Crime
11872,290729,2014,Action
11873,285549,2014,Horror
11874,259910,2014,Documentary
11875,267806,2014,Thriller
11876,276908,2014,Comedy
11877,242090,2014,Comedy
11878,289416,2014,Horror
11879,265010,2014,Mystery
11881,257117,2014,Thriller
11883,243526,2014,Drama
11885,285387,2014,Thriller
11886,258284,2014,Drama
11887,284284,2014,Western
11888,294093,2014,Science Fiction
11891,319389,2014,Comedy
11892,278774,2014,Fantasy
11893,286709,2014,Action
11894,282672,2014,Drama
11895,306650,2014,War
11896,253675,2014,Documentary
11899,114750,2014,Comedy
11900,252102,2014,Adventure
11901,209269,2014,Thriller
11902,269650,2014,Science Fiction
11903,216580,2014,Drama
11906,249021,2014,Science Fiction
11907,258893,2014,Comedy
11909,269100,2014,Documentary
11911,282296,2014,Comedy
11914,275619,2014,Science Fiction
11915,244403,2014,Drama
11916,251232,2014,Romance
11917,283589,2014,Adventure
11919,289394,2014,Drama
11920,200511,2014,Crime
11923,260001,2014,Comedy
11924,180305,2014,Horror
11925,254193,2014,Horror
11926,253251,2014,Drama
11929,263855,2014,Drama
11932,270771,2014,Thriller
11934,225044,2014,Drama
11939,256346,2014,Animation
11941,262788,2014,Family
11942,267793,2014,Romance
11943,284274,2014,Animation
11944,265019,2014,Horror
11946,263614,2014,War
11949,271665,2014,Thriller
11951,258193,2014,Science Fiction
11952,281298,2014,Crime
11953,305127,2014,Science Fiction
11954,264170,2014,Animation
11955,256969,2014,War
11957,294741,2014,Thriller
11958,298093,2014,Action
11959,298445,2014,Documentary
11960,245685,2014,Animation
11961,250574,2014,Thriller
11962,279914,2014,Drama
11964,277702,2014,Drama
11966,241765,2014,Crime
11969,339992,2014,Horror
11970,266040,2014,Fantasy
11971,256690,2014,Comedy
11972,286987,2014,Science Fiction
11974,285423,2014,Action
11975,281778,2014,Action
11976,260063,2014,War
11977,271185,2014,Mystery
11978,277688,2014,Comedy
11980,262481,2014,Comedy
11981,256766,2014,Action
11982,251768,2014,Animation
11984,146229,2014,Horror
11985,259453,2014,Thriller
11990,297265,2014,Drama
11991,317182,2014,Adventure
11994,271467,2014,Music
11995,294959,2014,Documentary
11997,266353,2014,Drama
11998,278632,2014,Horror
11999,206192,2014,Drama
12000,258251,2014,Adventure
12002,300467,2014,Thriller
12003,280922,2014,Drama
12005,331727,2014,Action
12006,244562,2014,Thriller
12007,288445,2014,Horror
12008,262840,2014,Comedy
12011,253270,2014,Comedy
12013,280002,2014,Horror
12014,256284,2014,Action
12016,253283,2014,Drama
12017,244580,2014,Music
12019,269711,2014,Comedy
12020,284711,2014,Science Fiction
12022,251736,2014,Drama
12024,228108,2014,Drama
12025,312497,2014,Science Fiction
12026,267804,2014,Comedy
12027,286657,2014,Science Fiction
12028,256876,2014,History
12029,246743,2014,Documentary
12032,250761,2014,Documentary
12033,287703,2014,Romance
12034,254772,2014,Drama
12035,277237,2014,Crime
12036,296626,2014,Thriller
12041,279973,2014,Drama
12042,374430,2014,Horror
12043,274626,2014,Horror
12044,253287,2014,Romance
12047,288154,2014,Comedy
12049,274899,2014,Horror
12051,279661,2014,Crime
12052,272602,2014,Romance
12053,287935,2014,Adventure
12054,300441,2014,Family
12055,263510,2014,Documentary
12058,254047,2014,Romance
12059,409696,2014,Animation
12061,250551,2014,Crime
12062,250230,2014,Drama
12063,267795,2014,Drama
12064,244534,2014,Drama
12065,249926,2014,Drama
12066,251979,2014,Adventure
12067,298931,2014,Music
12068,279828,2014,Fantasy
12069,295315,2014,Comedy
12070,293572,2014,Horror
12072,295144,2014,TV Movie
12073,277594,2014,Action
12075,258152,2014,Animation
12076,289239,2014,Fantasy
12077,242754,2014,History
12080,113091,2014,Romance
12081,220471,2014,Thriller
12082,285270,2014,Comedy
12083,296370,2014,Music
12086,288463,2014,Thriller
12087,250114,2014,Documentary
12088,305276,2014,Action
12091,253046,2014,Drama
12092,292607,2014,History
12093,284298,2014,Romance
12094,252444,2014,Romance
12095,264555,2014,Thriller
12096,242083,2014,Comedy
12097,298935,2014,Comedy
12103,250578,2014,Music
12104,290336,2014,Crime
12107,287767,2014,Action
12108,277231,2014,Comedy
12110,283330,2014,Music
12111,260947,2014,Thriller
12112,297462,2014,Drama
12114,291157,2014,Romance
12116,294690,2014,Action
12118,278878,2014,Western
12124,296244,2014,Horror
12129,256503,2014,Music
12131,286372,2014,Horror
12133,267463,2014,Comedy
12134,300900,2014,Action
12135,286256,2014,Drama
12136,203819,2014,Drama
12138,169760,2014,Documentary
12139,261857,2014,Music
12141,347520,2014,Drama
12142,242088,2014,Drama
12147,298533,2014,Comedy
12148,250666,2014,Documentary
12149,314065,2014,Horror
12154,298653,2014,Thriller
12156,262903,2014,Comedy
12158,245158,2014,Thriller
12160,296690,2014,Action
12163,283201,2014,Comedy
12164,283559,2014,Music
12166,276928,2014,Comedy
12167,286817,2014,Drama
12171,11,1977,Action
12172,691,1977,Action
12173,11319,1977,Family
12174,703,1977,Drama
12175,11114,1977,Animation
12176,840,1977,Drama
12177,5902,1977,History
12178,250480,1977,Family
12179,14140,1977,Comedy
12180,11940,1977,Adventure
12181,25388,1977,Adventure
12182,11009,1977,Music
12183,12535,1977,Music
12184,11006,1977,Adventure
12186,17689,1977,Action
12187,10839,1977,Action
12188,12637,1977,Music
12189,11590,1977,Comedy
12190,19067,1977,War
12192,49126,1977,Drama
12193,11586,1977,Thriller
12194,7227,1977,Adventure
12195,11834,1977,Comedy
12196,985,1977,Fantasy
12197,21948,1977,Crime
12198,26842,1977,Drama
12199,1362,1977,Animation
12200,4199,1977,Adventure
12201,50374,1977,Adventure
12203,47474,1977,Mystery
12205,12707,1977,Adventure
12206,38985,1977,Thriller
12207,72277,1977,Thriller
12208,24032,1977,Comedy
12210,30315,1977,Science Fiction
12211,24655,1977,Mystery
12212,16220,1977,Fantasy
12213,10670,1977,Thriller
12215,18775,1977,Science Fiction
12219,20416,1977,Thriller
12220,42218,1977,Science Fiction
12221,64976,1977,Horror
12222,18196,1977,Drama
12223,14741,1977,Romance
12225,29437,1977,Science Fiction
12227,20785,1977,Comedy
12228,19995,2009,Adventure
12229,16869,2009,Action
12230,12437,2009,Action
12231,767,2009,Fantasy
12232,14160,2009,Comedy
12233,13475,2009,Action
12234,534,2009,Action
12235,17654,2009,Thriller
12236,10528,2009,Drama
12237,19913,2009,Drama
12238,8355,2009,Comedy
12240,13183,2009,Mystery
12241,14161,2009,Adventure
12242,12244,2009,Adventure
12243,13448,2009,Mystery
12244,10198,2009,Family
12246,19908,2009,Horror
12247,18239,2009,Fantasy
12248,10184,2009,Romance
12249,14869,2009,Action
12250,18240,2009,Romance
12251,15159,2009,Mystery
12252,20943,2009,Romance
12253,22794,2009,Comedy
12254,10315,2009,Animation
12255,14836,2009,Family
12256,18360,2009,Fantasy
12258,17979,2009,Drama
12259,24122,2009,Romance
12260,7980,2009,Drama
12261,14560,2009,Adventure
12262,28178,2009,Family
12263,22803,2009,Crime
12264,22825,2009,Science Fiction
12265,15092,2009,Thriller
12266,19898,2009,Horror
12267,25475,2009,Family
12268,16871,2009,Thriller
12269,37707,2009,Science Fiction
12270,13811,2009,Adventure
12271,17431,2009,Drama
12272,19585,2009,Action
12274,18487,2009,Drama
12275,23082,2009,Romance
12276,20048,2009,Romance
12277,12556,2009,Comedy
12278,18501,2009,Thriller
12279,19543,2009,Horror
12280,31011,2009,Drama
12281,19899,2009,Romance
12282,7445,2009,Thriller
12283,20766,2009,Drama
12284,15512,2009,Family
12286,24803,2009,Drama
12287,28211,2009,Thriller
12288,11322,2009,Crime
12289,25472,2009,Animation
12290,19994,2009,Horror
12291,21208,2009,Thriller
12293,19912,2009,Mystery
12294,23398,2009,Family
12295,36419,2009,Horror
12299,13788,2009,Thriller
12300,12572,2009,Comedy
12302,11323,2009,Crime
12303,13836,2009,Family
12304,28355,2009,Mystery
12305,18947,2009,Comedy
12306,23823,2009,Thriller
12307,19901,2009,Horror
12308,24420,2009,Romance
12309,13532,2009,Comedy
12310,17609,2009,Horror
12311,49391,2009,Fantasy
12312,25643,2009,Romance
12314,26390,2009,Drama
12315,22804,2009,Mystery
12316,18320,2009,History
12317,12573,2009,Drama
12318,12403,2009,Mystery
12320,22787,2009,Crime
12321,14254,2009,Horror
12323,8952,2009,Drama
12324,34647,2009,Drama
12325,34653,2009,Romance
12326,17134,2009,Adventure
12327,15809,2009,Drama
12328,20453,2009,Comedy
12329,8373,2009,Action
12330,10313,2009,War
12331,19265,2009,Romance
12332,22832,2009,Crime
12333,23367,2009,Drama
12334,16523,2009,Fantasy
12335,22897,2009,Romance
12336,28891,2009,Drama
12337,16258,2009,Thriller
12338,19840,2009,Romance
12339,22327,2009,Comedy
12340,18162,2009,Comedy
12341,22954,2009,History
12342,16866,2009,Animation
12343,23488,2009,Drama
12344,18781,2009,Horror
12346,17445,2009,Science Fiction
12347,24056,2009,Action
12348,17610,2009,Adventure
12349,39800,2009,Drama
12350,38448,2009,Romance
12351,36970,2009,Family
12352,14435,2009,Horror
12353,26505,2009,Fantasy
12354,105077,2009,Action
12356,22949,2009,Family
12357,26715,2009,Action
12358,26428,2009,Drama
12359,24238,2009,Comedy
12360,22821,2009,Thriller
12361,11699,2009,Crime
12362,8054,2009,Fantasy
12363,18476,2009,Drama
12364,4597,2009,Crime
12365,25769,2009,Drama
12366,30432,2009,Foreign
12368,37269,2009,Drama
12369,24418,2009,Fantasy
12370,15257,2009,Action
12371,12834,2009,Crime
12372,24684,2009,Romance
12373,20829,2009,Drama
12374,39414,2009,Drama
12375,22947,2009,Romance
12376,16577,2009,Action
12377,4959,2009,Thriller
12379,45650,2009,Adventure
12380,28510,2009,Action
12381,13804,2009,Crime
12382,44028,2009,Comedy
12385,19851,2009,History
12386,14979,2009,Thriller
12387,8880,2009,History
12390,16991,2009,Crime
12391,38842,2009,Comedy
12392,18126,2009,Drama
12393,17336,2009,Adventure
12394,15357,2009,Thriller
12395,18131,2009,Romance
12396,20856,2009,Comedy
12397,27135,2009,Horror
12398,22051,2009,Romance
12399,34480,2009,Horror
12400,21407,2009,Thriller
12402,29483,2009,Foreign
12403,31723,2009,Drama
12404,22824,2009,Thriller
12405,35939,2009,Drama
12406,36691,2009,Drama
12407,35052,2009,Mystery
12408,71883,2009,Drama
12409,42171,2009,Drama
12410,38542,2009,Drama
12413,22855,2009,Action
12415,22640,2009,Drama
12416,13975,2009,Drama
12417,14749,2009,Drama
12418,15359,2009,Adventure
12419,29963,2009,Romance
12420,80527,2009,Thriller
12421,26920,2009,Drama
12422,25602,2009,Crime
12426,22620,2009,Animation
12427,34769,2009,Action
12430,10197,2009,Music
12431,291092,2009,Crime
12432,28089,2009,History
12433,19904,2009,Thriller
12434,28677,2009,Adventure
12435,19255,2009,Comedy
12436,23049,2009,Romance
12438,45098,2009,Foreign
12439,38780,2009,Drama
12442,278604,2009,Animation
12444,32395,2009,Romance
12446,18405,2009,Thriller
12447,37080,2009,Romance
12448,34003,2009,Adventure
12449,25941,2009,Crime
12450,19959,2009,Science Fiction
12451,34626,2009,Drama
12452,22164,2009,Action
12453,19794,2009,Romance
12454,15268,2009,Adventure
12455,15189,2009,Family
12456,30431,2009,History
12457,25968,2009,Romance
12458,16418,2009,Family
12459,29917,2009,Mystery
12460,17335,2009,Thriller
12461,11928,2009,Mystery
12462,25754,2009,Horror
12463,26583,2009,Adventure
12464,18238,2009,Comedy
12465,29182,2009,Crime
12466,60821,2009,Comedy
12469,36800,2009,Drama
12471,13576,2009,Documentary
12472,32868,2009,Drama
12473,36811,2009,Romance
12474,52799,2009,Romance
12475,19823,2009,Thriller
12476,22084,2009,Action
12477,8284,2009,Drama
12478,26035,2009,Romance
12479,32985,2009,Fantasy
12480,32678,2009,Crime
12481,29426,2009,Science Fiction
12482,21724,2009,Comedy
12483,17577,2009,Horror
12484,291081,2009,Mystery
12485,23566,2009,Family
12486,2080,2009,Action
12488,53985,2009,Animation
12489,33974,2009,Romance
12490,17532,2009,Crime
12491,176241,2009,Drama
12492,16652,2009,Animation
12493,37178,2009,Romance
12495,24804,2009,Comedy
12496,23410,2009,Science Fiction
12497,28053,2009,Comedy
12498,28118,2009,Family
12499,26963,2009,Family
12500,8915,2009,Adventure
12501,14853,2009,Horror
12503,24480,2009,Animation
12504,21467,2009,Thriller
12506,36939,2009,Drama
12507,16325,2009,Crime
12510,33788,2009,Thriller
12511,49522,2009,Family
12512,25846,2009,Comedy
12513,24589,2009,Adventure
12514,41360,2009,Thriller
12515,22805,2009,Drama
12516,14536,2009,Romance
12517,12404,2009,Drama
12518,25132,2009,Family
12519,44027,2009,Drama
12520,61872,2009,Drama
12521,19556,2009,Romance
12522,66113,2009,Thriller
12523,16759,2009,Drama
12524,16604,2009,Comedy
12526,4475,2009,Drama
12527,19724,2009,Drama
12529,28665,2009,Comedy
12530,16167,2009,Mystery
12531,26722,2009,Mystery
12533,26809,2009,Fantasy
12534,22820,2009,Comedy
12535,16335,2009,Thriller
12537,26587,2009,Drama
12538,14164,2009,Adventure
12539,8316,2009,History
12540,5937,2009,History
12541,26688,2009,Mystery
12542,24051,2009,Adventure
12543,24271,2009,Crime
12544,17669,2009,Fantasy
12545,19688,2009,Drama
12546,20777,2009,Thriller
12547,25983,2009,Horror
12548,16985,2009,Family
12549,79896,2009,Horror
12550,29159,2009,Thriller
12552,37534,2009,Thriller
12554,37565,2009,Adventure
12556,14028,2009,Action
12557,27588,2009,Horror
12558,14849,2009,Fantasy
12559,28499,2009,Thriller
12561,24884,2009,Adventure
12562,19458,2009,Drama
12563,22215,2009,Comedy
12564,16440,2009,Horror
12565,41479,2009,Drama
12566,20407,2009,Romance
12567,14726,2009,Romance
12568,50506,2009,Fantasy
12569,17927,2009,Romance
12570,40850,2009,Romance
12571,26820,2009,Drama
12573,27989,2009,Comedy
12574,22717,2009,Comedy
12575,20178,2009,Romance
12577,17680,2009,Drama
12580,37190,2009,Horror
12581,24832,2009,Thriller
12582,26588,2009,Thriller
12583,30250,2009,Drama
12585,28465,2009,Adventure
12586,37659,2009,Music
12587,15052,2009,Mystery
12588,23382,2009,Thriller
12589,2325,2009,Drama
12590,41522,2009,Action
12591,101907,2009,Animation
12592,42556,2009,Romance
12594,36465,2009,History
12595,22494,2009,Comedy
12596,33806,2009,Comedy
12598,21398,2009,Thriller
12599,25183,2009,Drama
12600,21469,2009,Mystery
12601,27310,2009,Adventure
12603,20606,2009,Horror
12605,18898,2009,Drama
12606,26320,2009,Comedy
12607,72962,2009,Adventure
12608,26342,2009,Horror
12609,25405,2009,History
12610,14410,2009,Music
12613,22259,2009,Adventure
12615,25196,2009,Music
12616,28479,2009,Adventure
12617,23173,2009,Horror
12619,33195,2009,Thriller
12620,22136,2009,Drama
12621,38850,2009,Drama
12622,20825,2009,Romance
12623,18472,2009,Adventure
12624,28019,2009,Crime
12625,31169,2009,War
12627,32338,2009,Romance
12628,41009,2009,Comedy
12629,51249,2009,Adventure
12631,23127,2009,Horror
12632,22135,2009,Horror
12634,52034,2009,Action
12635,39545,2009,Drama
12637,15135,2009,Action
12638,43937,2009,Family
12640,22681,2009,Thriller
12641,30128,2009,Drama
12643,183894,2009,Comedy
12644,32084,2009,War
12645,17911,2009,Science Fiction
12646,19106,2009,Comedy
12647,22492,2009,Music
12648,18759,2009,Science Fiction
12650,26736,2009,Comedy
12651,37721,2009,Drama
12653,23404,2009,Drama
12654,15060,2009,Comedy
12656,44571,2009,Thriller
12657,38087,2009,Thriller
12658,17632,2009,Adventure
12659,21033,2009,Mystery
12660,30685,2009,Thriller
12661,15338,2009,Family
12662,46127,2009,Drama
12663,28520,2009,Thriller
12664,14549,2009,Action
12665,22476,2009,Comedy
12666,18065,2009,Comedy
12667,39037,2009,Romance
12671,19508,2009,Comedy
12672,1977,2009,Thriller
12673,22175,2009,Thriller
12674,282963,2009,Science Fiction
12678,26032,2009,Comedy
12681,22800,2009,Documentary
12682,24869,2009,Fantasy
12683,14838,2009,Thriller
12684,27561,2009,Crime
12686,19900,2009,Comedy
12687,25377,2009,Foreign
12689,113655,2009,Drama
12690,18247,2009,Music
12691,15039,2009,Action
12692,23988,2009,Horror
12694,29150,2009,Drama
12696,40819,2009,Comedy
12697,46534,2009,Thriller
12699,26367,2009,Comedy
12700,38150,2009,Horror
12701,35568,2009,Science Fiction
12702,31189,2009,Romance
12703,52699,2009,Family
12704,24458,2009,Documentary
12705,19105,2009,Music
12707,33870,2009,Romance
12708,17618,2009,Horror
12709,30974,2009,Thriller
12712,42151,2009,Action
12713,26379,2009,Family
12714,54507,2009,Comedy
12715,27370,2009,Mystery
12716,42309,2009,Thriller
12720,281982,2009,TV Movie
12721,20236,2009,Adventure
12723,34279,2009,Fantasy
12724,15670,2009,Crime
12725,26191,2009,Foreign
12726,35689,2009,Mystery
12728,19599,2009,Drama
12732,43065,2009,Horror
12733,44750,2009,Drama
12734,16634,2009,Adventure
12736,281979,2009,Adventure
12739,31160,2009,Fantasy
12740,47813,2009,Family
12741,24613,2009,Romance
12743,25073,2009,Horror
12744,46641,2009,Romance
12746,19238,2009,Romance
12747,253835,2009,Drama
12748,20323,2009,Horror
12749,46458,2009,Foreign
12751,15004,2009,Horror
12752,37928,2009,Science Fiction
12753,25867,2009,Comedy
12754,28997,2009,Drama
12755,60366,2009,Horror
12757,29379,2009,Family
12758,31687,2009,Horror
12759,27205,2010,Thriller
12760,10138,2010,Action
12761,12155,2010,Fantasy
12762,44214,2010,Mystery
12763,12444,2010,Fantasy
12764,20352,2010,Animation
12765,27578,2010,Thriller
12766,10191,2010,Adventure
12767,11324,2010,Thriller
12768,20526,2010,Action
12769,38757,2010,Family
12770,10193,2010,Family
12771,27576,2010,Thriller
12772,44115,2010,Drama
12774,10140,2010,Family
12775,23483,2010,Crime
12776,37710,2010,Thriller
12777,9543,2010,Fantasy
12779,44264,2010,Adventure
12780,18823,2010,Fantasy
12781,27022,2010,Adventure
12782,37056,2010,Drama
12784,22538,2010,Adventure
12785,39451,2010,Romance
12786,34851,2010,Science Fiction
12787,32657,2010,Fantasy
12788,44048,2010,Thriller
12789,10192,2010,Adventure
12790,22971,2010,Romance
12791,34544,2010,Action
12792,39514,2010,Adventure
12793,23631,2010,Comedy
12795,20504,2010,Thriller
12797,23168,2010,Drama
12798,23169,2010,Romance
12799,24021,2010,Fantasy
12800,38055,2010,Action
12801,10196,2010,Adventure
12802,27581,2010,Comedy
12803,42941,2010,Thriller
12804,49018,2010,Thriller
12805,41233,2010,Romance
12806,45269,2010,History
12807,43347,2010,Comedy
12808,49009,2010,Adventure
12809,31867,2010,Science Fiction
12810,23830,2010,Romance
12811,37834,2010,Comedy
12812,38234,2010,Thriller
12814,46705,2010,Romance
12816,25195,2010,Comedy
12817,22972,2010,Adventure
12819,34806,2010,Romance
12821,41210,2010,Romance
12822,27586,2010,Music
12823,32856,2010,Romance
12824,46261,2010,Horror
12825,44683,2010,Adventure
12826,41439,2010,Crime
12827,38575,2010,Adventure
12828,41733,2010,Drama
12829,44147,2010,Comedy
12830,26389,2010,Crime
12831,11439,2010,Mystery
12832,43923,2010,Drama
12833,43539,2010,Drama
12834,23437,2010,Mystery
12835,34813,2010,Adventure
12838,46838,2010,Horror
12839,20533,2010,Western
12840,42949,2010,Adventure
12841,33473,2010,Music
12842,26022,2010,Romance
12843,40264,2010,Comedy
12845,37821,2010,Comedy
12847,44982,2010,Thriller
12848,37786,2010,Drama
12849,38303,2010,Romance
12850,35019,2010,Comedy
12851,23048,2010,Comedy
12852,43549,2010,Drama
12853,41402,2010,Horror
12854,43949,2010,Drama
12855,41216,2010,Adventure
12856,22907,2010,Crime
12857,42297,2010,Romance
12859,38073,2010,Drama
12860,41283,2010,Drama
12861,41411,2010,History
12862,41436,2010,Thriller
12863,42188,2010,Romance
12864,40662,2010,Animation
12865,27579,2010,Drama
12866,50393,2010,Family
12867,23742,2010,Comedy
12868,101669,2010,Drama
12869,43933,2010,Thriller
12870,59468,2010,Comedy
12871,38408,2010,Romance
12872,23759,2010,Action
12873,55347,2010,Romance
12874,54553,2010,Comedy
12875,63555,2010,Comedy
12876,41505,2010,Mystery
12878,33217,2010,Family
12879,43947,2010,Crime
12880,43593,2010,Horror
12881,38357,2010,Drama
12883,49852,2010,Action
12884,38358,2010,Drama
12885,23023,2010,Family
12886,39285,2010,Comedy
12887,38363,2010,Thriller
12888,45657,2010,Thriller
12889,30675,2010,Action
12890,26388,2010,Thriller
12892,13477,2010,Comedy
12893,46541,2010,Action
12894,52338,2010,Romance
12895,39781,2010,Drama
12898,48289,2010,Thriller
12899,49953,2010,Family
12900,44718,2010,Drama
12901,38199,2010,Adventure
12904,27004,2010,Thriller
12905,39691,2010,Family
12906,44244,2010,Drama
12907,37931,2010,Adventure
12908,38843,2010,Family
12909,7978,2010,Thriller
12910,27583,2010,Drama
12911,42888,2010,Drama
12912,16290,2010,Documentary
12913,54551,2010,Comedy
12914,50479,2010,Family
12916,52208,2010,Action
12917,45649,2010,Drama
12918,66193,2010,Thriller
12919,23172,2010,Comedy
12920,34016,2010,Romance
12921,41215,2010,Horror
12922,46503,2010,Mystery
12923,53172,2010,Comedy
12924,37414,2010,Drama
12925,48838,2010,Crime
12926,44603,2010,Fantasy
12927,51250,2010,Thriller
12928,43931,2010,Horror
12929,42194,2010,Drama
12930,42194,2010,Drama
12931,42194,2010,Drama
12932,42194,2010,Drama
12933,60309,2010,Drama
12934,35153,2010,Adventure
12936,46441,2010,Mystery
12937,35458,2010,Romance
12939,44629,2010,Thriller
12940,38579,2010,Comedy
12941,59490,2010,Family
12942,43943,2010,Drama
12943,45569,2010,Thriller
12945,33909,2010,Crime
12946,65760,2010,Thriller
12947,47626,2010,Animation
12948,40247,2010,Drama
12949,43434,2010,Drama
12950,36550,2010,Comedy
12951,38407,2010,Mystery
12952,60011,2010,Romance
12953,50838,2010,Mystery
12955,35690,2010,Family
12956,74997,2010,Horror
12957,44009,2010,Drama
12958,44874,2010,Animation
12959,45658,2010,Drama
12960,33555,2010,Drama
12961,29427,2010,Horror
12962,48946,2010,Thriller
12967,12819,2010,Animation
12968,38031,2010,Drama
12970,47533,2010,Fantasy
12971,51170,2010,Family
12973,40205,2010,Drama
12974,35558,2010,Romance
12975,41135,2010,Action
12976,41515,2010,Family
12980,48466,2010,Comedy
12982,38093,2010,Drama
12983,45162,2010,Action
12984,45132,2010,Action
12985,44638,2010,Drama
12987,45013,2010,Drama
12989,51736,2010,Romance
12990,59457,2010,Science Fiction
12991,51256,2010,Animation
12992,46198,2010,Romance
12993,45077,2010,Comedy
12994,45745,2010,Fantasy
12995,12685,2010,Adventure
12996,50337,2010,Fantasy
12997,38626,2010,Comedy
12998,43641,2010,Action
12999,44918,2010,Adventure
13000,45272,2010,Romance
13001,47386,2010,Thriller
13002,30061,2010,Adventure
13004,46934,2010,Drama
13005,73211,2010,Action
13006,43930,2010,Adventure
13007,45756,2010,Comedy
13009,46911,2010,Comedy
13010,33107,2010,Thriller
13012,367186,2010,History
13014,278427,2010,Fantasy
13015,44040,2010,Mystery
13016,46837,2010,Comedy
13018,80188,2010,Crime
13020,60695,2010,Romance
13021,40619,2010,Adventure
13022,39053,2010,Drama
13023,29564,2010,Comedy
13024,58446,2010,Romance
13025,71622,2010,Thriller
13027,64956,2010,Action
13030,50090,2010,Thriller
13031,52010,2010,Science Fiction
13032,48495,2010,Drama
13033,31261,2010,Animation
13034,34751,2010,Adventure
13035,46829,2010,Drama
13036,55061,2010,Thriller
13038,12201,2010,Drama
13039,44678,2010,Action
13040,49787,2010,Horror
13041,57749,2010,Horror
13042,31035,2010,Crime
13043,44877,2010,Thriller
13044,70695,2010,Comedy
13046,55890,2010,Horror
