,id,popularity,vote_average,budget_adj,revenue_adj
5891,211065,0.187127,6.1,0.0,0.0
5892,231001,0.248392,4.7,0.0,0.0
5893,197624,0.18384,4.1,936033.35274,0.0
5894,167179,0.182805,6.8,1684860.03493,0.0
5895,200462,0.182166,4.8,126364.50262,0.0
5896,121604,0.18031,5.4,0.0,0.0
5897,239459,0.17972,8.0,0.0,0.0
5898,242458,0.179649,7.1,0.0,0.0
5899,240913,0.051172,5.7,0.0,0.0
5900,180894,0.27066,6.1,0.0,0.0
5901,256742,0.065195,6.0,0.0,0.0
5902,170752,0.327935,4.3,3744133.41096,0.0
5903,146227,0.367908,5.0,16848600.3493,9830164.23641
5904,210913,0.175029,5.4,0.0,0.0
5905,222911,0.173264,3.8,0.0,0.0
5906,216156,0.172844,7.2,0.0,0.0
5907,245169,0.131381,4.8,0.0,0.0
5908,190754,0.171647,5.9,985411.920198,436273.913312
5909,214597,0.170939,4.4,7488266.82192,0.0
5910,173301,0.114529,6.5,0.0,126401.007921
5911,240629,0.169539,6.6,0.0,0.0
5912,246449,0.039128,5.2,0.0,0.0
5913,158990,0.168658,5.9,0.0,0.0
5914,164558,0.168549,8.0,9360333.5274,0.0
5915,284019,0.16821,5.9,0.0,0.0
5916,191824,0.193823,4.5,0.0,0.0
5917,236324,0.166867,4.9,0.0,0.0
5918,212721,0.166086,6.1,0.0,4486.40785968
5919,226437,0.165783,7.3,932775.02064,0.0
5920,248842,0.165765,5.6,0.0,0.0
5921,186997,0.164709,5.8,0.0,48827.2438124
5922,159622,0.164484,6.7,0.0,0.0
5923,241287,0.107333,8.4,0.0,0.0
5924,184846,0.085656,5.7,0.0,0.0
5925,257874,0.162886,4.8,83.3069683939,0.0
5926,207273,0.161976,4.7,0.0,0.0
5927,157409,0.35145,5.9,0.0,0.0
5928,192210,0.282226,5.9,2808100.05822,0.0
5929,192813,0.159291,4.4,0.0,0.0
5930,172767,0.184574,3.1,2808100.05822,0.0
5931,197919,0.15234,4.9,0.0,0.0
5932,209901,0.411515,4.6,2808100.05822,1568212.49455
5933,161782,0.109305,2.8,0.0,0.0
5934,200204,0.067433,6.9,0.0,0.0
5935,209204,0.073357,5.3,0.0,0.0
5936,216769,0.147641,6.6,0.0,0.0
5937,199556,0.147531,4.4,4680166.7637,0.0
5938,191562,0.147188,5.3,0.0,0.0
5939,164331,0.145455,3.6,6552233.46918,0.0
5940,153509,0.145114,2.9,936033.35274,0.0
5941,160564,0.144548,5.7,0.0,0.0
5942,202807,0.144297,7.0,0.0,0.0
5943,169758,0.044625,4.4,748826.682192,0.0
5944,209355,0.223581,5.5,4785027.77211,0.0
5945,131689,0.060833,4.2,748826.682192,0.0
5946,192345,0.14165,4.8,0.0,0.0
5947,300302,0.075294,6.5,0.0,0.0
5948,176570,0.14069,5.2,0.0,0.0
5949,241958,0.139629,3.5,16.8486003493,0.0
5950,123107,0.139137,5.7,0.0,0.0
5951,224003,0.138833,3.9,0.0,0.0
5952,220677,0.138566,2.9,0.0,0.0
5953,252990,0.138365,5.5,0.0,0.0
5954,198677,0.071589,4.8,0.0,0.0
5955,234567,0.135765,7.8,0.0,0.0
5956,72359,0.135633,6.1,14.0405002911,0.0
5957,159154,0.407065,6.0,0.0,563531.391751
5958,177271,0.134512,6.2,0.0,0.0
5959,159151,0.134363,6.9,0.0,0.0
5960,218460,0.134357,2.4,0.0,0.0
5961,169865,0.134168,4.6,0.0,0.0
5962,163431,0.133374,5.6,0.0,0.0
5963,83869,0.08732,5.0,0.0,0.0
5964,214100,0.133006,6.6,0.0,0.0
5965,214096,0.131562,5.0,0.0,0.0
5966,228676,0.131175,4.0,0.0,0.0
5967,165864,0.129819,4.9,4212150.08733,0.0
5968,164443,0.123869,5.4,7488266.82192,0.0
5969,186606,0.123435,4.9,0.0,0.0
5970,197393,0.139882,7.1,0.0,0.0
5971,171795,0.118314,6.1,0.0,0.0
5972,238234,0.165605,7.6,0.0,0.0
5973,137968,0.1162,5.6,10296366.8801,0.0
5974,159211,0.115346,4.5,0.0,0.0
5975,194722,0.245457,6.0,2340083.38185,0.0
5976,226360,0.113051,6.0,0.0,0.0
5977,245597,0.039995,6.6,0.0,0.0
5978,101724,0.111493,3.4,0.0,0.0
5979,184155,0.110783,6.8,7226177.48316,0.0
5980,178290,0.110315,7.3,0.0,0.0
5981,159667,0.109747,5.8,0.0,0.0
5982,195796,0.109185,4.8,0.0,0.0
5983,156713,0.106489,5.2,0.0,0.0
5984,238407,0.043907,6.8,0.0,0.0
5985,229296,0.105401,7.5,0.0,0.0
5986,242575,0.05438,8.4,3744133.41096,0.0
5987,235662,0.099544,6.8,0.0,0.0
5988,273404,0.154121,5.8,0.0,0.0
5989,203696,0.098585,7.9,0.0,0.0
5990,217787,0.097506,3.8,3369720.06987,0.0
5991,180314,0.096909,5.9,0.0,0.0
5992,173847,0.096455,5.5,0.0,0.0
5993,259761,0.039953,7.1,0.0,0.0
5994,173205,0.213552,7.1,0.0,0.0
5995,212063,0.092901,7.1,0.0,0.0
5996,199818,0.390247,6.1,0.0,0.0
5997,180688,0.091023,5.2,0.0,0.0
5998,237305,0.090458,6.6,0.0,320123.406637
5999,201132,0.086723,7.1,936033.35274,0.0
6000,181095,0.085503,3.3,936033.35274,0.0
6001,97686,0.08482,5.9,0.0,0.0
6002,198062,0.083891,6.6,0.0,0.0
6003,184992,0.068614,5.4,0.0,0.0
6004,217337,0.060425,5.8,0.0,0.0
6005,244001,0.06263,7.7,0.0,0.0
6006,159002,0.07905,7.3,0.0,0.0
6007,270221,0.145356,4.0,217159.737836,0.0
6008,222724,0.141918,6.9,0.0,0.0
6009,158936,0.076717,5.3,0.0,0.0
6010,176124,0.075867,6.5,1123240.02329,2678010.14286
6011,192133,0.075197,5.3,0.0,90.7952352158
6012,203321,0.074251,6.0,0.0,0.0
6013,229138,0.072669,4.2,0.0,0.0
6014,174366,0.350292,7.1,0.0,0.0
6015,215848,0.070124,6.1,0.0,0.0
6016,159140,0.194285,7.5,0.0,0.0
6017,185460,0.069606,5.2,0.0,0.0
6018,191502,0.065723,6.5,0.0,0.0
6019,159370,0.096356,6.3,0.0,0.0
6020,246699,0.111367,6.7,0.0,0.0
6021,97732,0.064635,3.9,0.0,0.0
6022,191718,0.064476,5.8,0.0,0.0
6023,121573,0.064187,6.2,0.0,0.0
6024,159012,0.080336,7.3,0.0,0.0
6025,206284,0.31727,6.1,0.0,0.0
6026,202960,0.1635,6.1,0.0,0.0
6027,223202,0.052986,5.4,0.0,0.0
6028,152756,0.050881,4.7,0.0,0.0
6029,213121,0.028875,7.3,0.0,0.0
6030,167502,0.097682,7.1,0.0,0.0
6031,209964,0.049367,5.8,0.0,0.0
6032,159024,0.049206,4.9,2808100.05822,0.0
6033,238185,0.048587,6.8,0.0,0.0
6034,142115,0.042197,6.4,0.0,0.0
6035,173495,0.042047,5.3,0.0,0.0
6036,159032,0.041807,6.9,0.0,0.0
6037,158743,0.041774,6.1,0.0,0.0
6038,268207,0.073295,4.6,0.0,0.0
6039,174678,0.041543,5.0,0.0,0.0
6040,202604,0.011798,4.7,0.0,0.0
6041,116741,0.040858,6.1,54289934.4589,41185467.5206
6042,201550,0.040535,6.2,0.0,0.0
6043,190940,0.03908,5.9,0.0,0.0
6044,224087,0.035299,5.5,0.0,0.0
6045,176088,0.036702,4.9,0.0,0.0
6046,172785,0.162202,4.4,0.0,0.0
6047,142391,0.029727,4.2,702.025014555,0.0
6048,169642,0.003066,5.8,0.0,0.0
6049,228355,0.02402,5.9,0.0,0.0
6050,233863,0.023757,6.5,0.0,0.0
6051,230158,0.112041,7.5,0.0,0.0
6052,187628,0.02115,6.2,0.0,0.0
6053,159770,0.146962,6.2,0.0,0.0
6054,216790,0.01993,4.6,0.0,0.0
6055,184149,0.019755,7.0,0.0,0.0
6056,182127,0.08041,6.0,0.0,35460.6875352
6057,225564,0.016326,5.0,1310446.69384,0.0
6058,158752,0.015951,4.1,608.421679281,0.0
6059,193524,0.015722,6.0,0.0,682408.563582
6060,173491,0.007821,6.7,0.0,0.0
6061,225703,0.015247,4.1,4212150.08733,0.0
6062,124623,0.01351,6.9,0.0,0.0
6063,213417,0.011298,6.6,0.0,0.0
6064,190250,0.017565,6.1,0.0,0.0
6065,203793,0.010335,5.5,28081000.5822,63771501.1541
6066,141058,0.010213,3.6,0.0,0.0
6067,178850,0.00854,7.8,0.0,0.0
6068,238749,0.035367,5.7,0.0,0.0
6069,194121,0.008078,4.4,0.0,0.0
6070,246308,0.005853,6.6,0.0,0.0
6071,279954,0.004323,7.5,468.01667637,0.0
6072,203217,0.040099,7.4,0.0,0.0
6073,160220,0.003611,5.8,325893.116224,0.0
6074,228009,0.002838,7.2,0.0,0.0
6075,224908,0.002719,4.9,0.0,0.0
6076,173455,0.006115,7.4,0.0,128667.144668
6077,203351,0.002648,2.2,0.0,0.0
6078,376823,0.002647,7.8,0.0,0.0
6079,231401,0.002165,5.6,0.0,0.0
6080,174323,0.00062,6.1,0.0,0.0
6081,105,6.095293,7.8,38516154.9931,772572771.714
6082,2108,2.834739,7.6,2027166.05227,104450077.488
6083,526,1.753688,6.6,40543321.0453,37364724.6754
6084,9355,1.746063,5.8,24945338.481,73444670.023
6085,707,1.623978,5.8,60814981.568,308996785.928
6086,11976,1.613752,6.3,50679151.3067,31425355.1848
6087,9340,1.596994,7.2,38516154.9931,124447075.255
6088,10014,1.299275,5.7,6081498.1568,60813386.1883
6089,1369,1.177428,6.2,89195306.2997,608961557.837
6090,606,1.168819,6.7,62842147.6203,260489226.119
6091,1374,1.149954,6.6,62842147.6203,609110116.674
6092,68,1.105634,7.4,30407490.784,0.0
6093,10957,1.034373,6.2,50679151.3067,43155713.7196
6094,873,1.012186,7.5,30407490.784,296558194.363
6095,10999,0.898411,6.3,20271660.5227,116562048.005
6096,9838,0.887605,4.9,25339575.6533,482925.687133
6097,10925,0.876636,7.1,8108664.20907,28860763.0861
6098,9281,0.873551,6.7,24325992.6272,139280483.763
6099,11532,0.790123,7.4,0.0,49598671.8008
6100,10328,0.76343,6.5,0.0,172943868.786
6101,16248,0.719208,6.1,0.0,15894751.5657
6102,11797,0.717479,6.8,18244494.4704,50521512.7929
6103,11418,0.715873,5.9,0.0,100070283.874
6104,10157,0.709989,5.4,0.0,112710432.506
6105,9626,0.70478,5.2,36286272.3356,14086032.9273
6106,8408,0.689416,6.7,7095081.18293,68923645.7771
6107,15196,0.688022,7.1,30407490.784,29685813.5879
6108,9731,0.662175,5.2,4459765.31499,44456598.8816
6109,13764,0.657238,5.9,101358302.613,48078887.1669
6110,20721,0.640586,6.1,0.0,41243425.1403
6111,10176,0.636546,6.4,2027166.05227,0.0
6112,12500,0.632419,5.8,2027166.05227,0.0
6113,9749,0.627053,6.7,0.0,0.0
6114,11814,0.623669,6.3,0.0,78925780.3829
6115,8879,0.619817,6.8,0.0,83946097.6547
6116,10849,0.617698,7.0,30407490.784,21551477.3479
6117,11177,0.617559,7.1,0.0,85951840.6161
6118,29161,0.596755,6.6,7703230.99861,0.0
6119,10303,0.587273,6.1,50679151.3067,196175345.809
6120,11954,0.555541,5.8,50679151.3067,0.0
6121,1694,0.536718,6.9,1824449.44704,4101796.17048
6122,23919,0.5129,4.4,18244494.4704,41595227.6457
6123,10905,0.500115,5.2,0.0,0.0
6124,14370,0.497699,6.8,0.0,26353158.6795
6125,8992,0.487412,6.5,0.0,0.0
6126,9080,0.480534,5.8,0.0,0.0
6127,24873,0.476896,5.4,0.0,0.0
6128,17824,0.475936,5.8,0.0,672646.130799
6129,10843,0.458359,7.0,9122247.2352,21506855.3688
6130,5683,0.427104,6.5,12162996.3136,82993520.1637
6131,2075,0.425735,6.3,0.0,54039247.9619
6132,13667,0.420284,6.9,0.0,20874947.167
6133,12615,0.393705,5.6,0.0,0.0
6134,10372,0.393399,5.3,0.0,0.0
6135,1816,0.386036,6.6,0.0,28791634.6966
6136,10552,0.384508,6.0,0.0,0.0
6137,11064,0.384037,6.5,40543321.0453,92911369.2594
6138,15983,0.355653,4.5,0.0,0.0
6139,11864,0.354754,6.7,0.0,24941057.1063
6140,11509,0.184013,7.1,52706317.3589,0.0
6141,34573,0.350256,6.2,0.0,0.0
6142,45408,0.343246,5.6,0.0,0.0
6143,11824,1.042351,6.3,0.0,0.0
6144,11703,0.334805,5.5,0.0,0.0
6145,17898,0.328682,5.6,0.0,0.0
6146,11557,0.32767,5.7,0.0,76634725.9626
6147,20348,0.32265,6.6,0.0,0.0
6148,21627,0.072899,5.4,6081498.1568,0.0
6149,27590,0.317622,6.4,0.0,17839061.2599
6150,44191,0.308982,5.3,1915671.91939,0.0
6151,11904,0.284856,6.4,36488988.9408,0.0
6152,8130,0.280847,6.2,10135830.2613,55544349.8321
6153,19357,0.278621,7.1,0.0,50050127.7621
6154,12775,0.273731,5.6,13176579.3397,0.0
6155,14750,0.261832,6.2,0.0,17620990.899
6156,11893,0.252674,6.6,18244494.4704,16087614.1168
6157,35144,0.251976,6.2,0.0,4329169.1964
6158,19259,0.22413,5.1,0.0,0.0
6159,26578,0.233892,6.3,0.0,0.0
6160,16082,0.322151,5.8,0.0,85467041.8275
6161,13155,0.229931,6.0,50679151.3067,22578172.0841
6162,25133,0.09958,4.4,0.0,0.0
6163,18252,0.22565,5.6,0.0,8357494.78765
6164,12235,0.349429,6.6,30407490.784,0.0
6165,27064,0.214009,6.3,10135830.2613,1019173.95011
6166,29794,0.213085,4.7,0.0,0.0
6167,10553,0.211695,5.8,0.0,29178829.494
6168,19064,0.208914,5.5,6486931.36725,20271660.5227
6169,14040,0.207447,5.3,0.0,2838032.47317
6170,17663,0.194912,7.9,0.0,0.0
6171,9846,0.183801,6.8,0.0,35084201.3827
6172,13938,0.592905,6.8,20271660.5227,52208210.2252
6173,18502,0.175287,5.7,3446182.28885,0.0
6174,16263,0.160125,5.8,0.0,0.0
6175,9872,0.150168,6.1,50679151.3067,20014299.6293
6176,42044,0.147489,8.3,0.0,0.0
6177,11018,0.20499,6.4,48651985.2544,0.0
6178,49370,0.135989,4.3,38516154.9931,26188670.3717
6179,11338,0.132713,6.1,231.096929958,13582012.5502
6180,24548,0.221195,6.1,23312409.6011,0.0
6181,18729,6.5e-05,6.0,0.0,0.0
6182,24742,0.390167,6.5,0.0,17479760.2673
6183,11240,0.112015,6.2,1743362.80495,4969688.7996
6184,50211,0.112308,5.9,0.0,0.0
6185,12764,0.215817,5.0,4885470.18596,21803077.0354
6186,15982,0.092747,7.1,0.0,0.0
6187,11243,0.092608,5.6,0.0,0.0
6188,33078,0.069492,5.5,0.0,0.0
6189,30069,0.047123,5.8,0.0,0.0
6190,674,5.939927,7.3,167484493.448,1000352539.23
6191,272,5.400826,7.3,167484493.448,417838832.575
6192,411,3.628726,6.5,200981392.138,836090359.224
6193,752,3.617106,7.6,60294417.6413,147956957.155
6194,187,3.520836,7.1,44662531.5862,177236356.239
6195,118,3.508379,6.5,167484493.448,530332684.498
6196,1895,3.457537,7.0,126171651.731,949078796.206
6197,7453,3.087036,6.6,55828164.4827,116656763.867
6198,1635,2.623346,6.4,140686974.496,181943054.602
6199,953,2.444998,6.4,83742246.7241,594771682.347
6200,9738,2.368513,5.6,111656328.965,369113178.54
6201,561,2.26533,6.5,111656328.965,257286597.12
6202,9522,2.248624,6.3,44662531.5862,318417880.064
6203,8202,2.220063,5.3,69226923.9586,58400727.4187
6204,10022,2.07205,5.8,62527544.2207,126179333.686
6205,74,1.844731,5.9,147386354.234,660714467.634
6206,1904,1.813128,7.1,94907879.6206,181154535.374
6207,6957,1.78595,6.2,29030645.531,122207000.115
6208,9982,1.766397,5.6,167484493.448,351083970.807
6209,8488,1.72647,6.3,78159430.2758,411007415.878
6210,9335,1.699822,6.1,35730025.2689,95095059.1739
6211,2313,1.632638,5.5,0.0,0.0
6212,11283,1.610259,6.1,27914082.2414,136767638.602
6213,1495,1.592578,6.4,145153227.655,236312980.729
6214,4379,1.513147,5.7,48012221.4551,172788077.516
6215,254,1.508329,6.4,231128600.958,614109809.31
6216,4551,1.497085,5.3,59177854.3517,106325985.342
6217,11968,1.496807,5.9,55828164.4827,49613863.3838
6218,4348,1.480854,7.6,31263772.1103,135269350.237
6219,142,1.475604,7.2,15631886.0552,198797127.485
6220,9928,1.464718,5.9,83742246.7241,291084693.224
6221,13417,1.444028,5.9,0.0,0.0
6222,11679,1.405588,4.8,97141006.1999,79358543.3226
6223,9779,1.351718,6.3,27914082.2414,43605214.2612
6224,787,1.330824,6.5,122821961.862,533948961.669
6225,8923,1.316576,7.0,0.0,3522026.94647
6226,1656,1.310993,5.8,83742246.7241,158998685.023
6227,1830,1.274645,6.9,46895658.1655,26940321.8136
6228,6795,1.273393,5.9,72576613.8275,71819026.7521
6229,9947,1.270018,5.0,48012221.4551,63288555.7957
6230,10320,1.266058,5.2,0.0,180270860.389
6231,3933,1.265401,7.0,44662531.5862,130855702.841
6232,533,1.212451,6.6,33496898.6896,214885767.201
6233,2800,1.210683,5.2,78159430.2758,99299950.5474
6234,14174,1.203532,5.0,2456439.23724,0.0
6235,9667,1.200307,6.6,32380335.4,23588767.284
6236,25,1.148377,6.4,80392556.8551,108183814.901
6237,9392,1.142171,6.8,0.0,0.0
6238,16320,1.110148,7.3,43545968.2965,43400216.5909
6239,215,1.107734,6.2,4466253.15862,170750544.911
6240,9007,1.102836,6.5,64760670.8,114843481.833
6241,11451,1.094959,5.2,55828164.4827,73695414.71
6242,9621,1.08379,6.0,63644107.5103,58100246.8386
6243,20760,1.08108,6.4,0.0,0.0
6244,8292,1.075427,6.6,50245348.0345,103142169.882
6245,1690,1.056592,5.7,5359503.79034,89971479.6239
6246,5236,1.05364,7.1,16748449.3448,17625116.7786
6247,921,1.053307,7.0,98257569.4896,121191680.085
6248,116,1.051177,7.1,16748449.3448,95249965.5819
6249,10982,1.048193,6.0,16748449.3448,57004784.362
6250,11096,1.045798,6.2,27914082.2414,136940703.678
6251,9722,1.014707,4.9,94907879.6206,146745635.605
6252,11931,1.013787,5.9,0.0,92757248.0869
6253,8274,1.01068,5.2,11165632.8965,0.0
6254,8814,1.001465,4.9,66993797.3793,62513387.3147
6255,10033,0.985164,5.7,0.0,56740963.9045
6256,9641,0.982784,5.8,66993797.3793,144239689.068
6257,11431,0.956847,5.7,33496898.6896,56332077.3113
6258,11648,0.94817,6.0,33496898.6896,65213228.4166
6259,9777,0.918476,6.1,22331265.7931,8413673.97
6260,179,0.906223,6.2,89325063.1724,181938319.257
6261,4442,0.899944,5.4,98257569.4896,117592277.536
6262,1947,0.893879,6.9,33496898.6896,20788492.4308
6263,2026,0.887848,6.0,58061291.062,87030218.5572
6264,6519,0.885834,5.2,55828164.4827,123719316.98
6265,612,0.869394,6.7,78159430.2758,145553974.502
6266,8643,0.857834,6.2,21214702.5034,161026813.932
6267,9388,0.852969,7.1,7257661.38275,27683521.9711
6268,11453,0.839023,4.8,24564392.3724,25011189.639
6269,231,0.835676,6.0,55828164.4827,104956949.228
6270,10214,0.832054,3.9,93791316.331,0.0
6271,8999,0.82677,6.2,24564392.3724,64179026.1849
6272,257,0.826568,6.6,55828164.4827,47000286.8451
6273,9913,0.824869,6.3,48012221.4551,102695705.351
6274,5289,0.79295,6.3,13398759.4759,11488.3196873
6275,6439,0.786786,5.1,33496898.6896,104702955.644
6276,3291,0.784909,6.4,7815943.02758,60964355.6151
6277,7214,0.775677,7.3,33496898.6896,85606690.8045
6278,59,0.773901,6.7,35730025.2689,67820977.6115
6279,10065,0.773231,6.0,21214702.5034,120641460.027
6280,7552,0.767076,5.9,111656328.965,225574940.211
6281,10027,0.743639,6.5,50245348.0345,56800817.2797
6282,7233,0.738384,5.5,50245348.0345,18768327.9677
6283,11638,0.737768,5.4,39079715.1379,76948950.6147
6284,9687,0.733587,6.5,188699.195952,20728664.7366
6285,9910,0.726858,5.9,39079715.1379,34084779.3107
6286,7873,0.722961,6.0,2233126.57931,6662575.57877
6287,9315,0.719502,6.0,61410980.931,249426057.438
6288,8978,0.718616,5.9,33496898.6896,39408509.5298
6289,15648,0.709751,5.7,0.0,0.0
6290,308,0.709235,6.7,11165632.8965,51073950.7683
6291,6963,0.707056,5.7,22331265.7931,13937808.318
6292,10851,0.700854,6.2,0.0,0.0
6293,9885,0.699883,5.8,1116563.28965,30998753.5804
6294,11683,0.694404,5.8,16748449.3448,52222337.2282
6295,10040,0.685198,5.3,0.0,0.0
6296,10070,0.681346,5.8,0.0,735338.435358
6297,69,0.681157,7.0,31263772.1103,208170812.522
6298,9043,0.67686,6.2,0.0,0.0
6299,8976,0.665701,6.5,33496898.6896,47885736.0491
6300,10060,0.664688,6.5,44662531.5862,51856021.8436
6301,9981,0.663861,5.8,50245348.0345,62606187.1228
6302,14517,0.663398,6.5,4466253.15862,968059.255567
6303,10012,0.661616,5.0,39079715.1379,21543978.1341
6304,8066,0.661473,6.4,55828164.4827,9314518.34865
6305,13374,0.643145,5.8,27914082.2414,30867940.3751
6306,9291,0.636922,6.2,91558189.7517,212504959.495
6307,7553,0.635843,6.0,3349689.86896,20810160.458
6308,11637,0.635481,5.4,35730025.2689,109332384.478
6309,10077,0.6269,4.8,89325063.1724,6687812.14225
6310,7515,0.622677,5.7,0.0,0.0
6311,9753,0.613793,4.4,10049069.6069,0.0
6312,791,0.608364,4.2,20098139.2138,51586822.9007
6313,10048,0.606286,5.0,150736044.103,85900499.9189
6314,6961,0.600522,6.2,16748449.3448,52673915.6189
6315,168705,0.592369,3.8,27914082.2414,2685803.6682
6316,9912,0.587776,7.1,27914082.2414,0.0
6317,1420,0.58623,6.8,0.0,0.0
6318,9681,0.578189,6.2,0.0,42085106.0171
6319,24556,0.574244,5.5,0.0,0.0
6320,7364,0.571693,5.6,145153227.655,133171929.644
6321,9515,0.564298,6.0,11165632.8965,19313467.6626
6322,398,0.561685,6.7,7815943.02758,54806319.2569
6323,14175,0.558258,5.3,39079715.1379,21748538.1116
6324,1985,0.55197,6.7,27914082.2414,92079256.3421
6325,1544,0.548181,6.7,0.0,2742090.7402
6326,2652,0.548166,6.8,1060735.12517,7840740.78168
6327,10066,0.543159,5.3,44662531.5862,76781726.2805
6328,13922,0.538043,6.5,89325063.1724,11351542.9174
6329,9923,0.534781,6.1,55828164.4827,25618988.6326
6330,20077,0.527458,6.0,0.0,0.0
6331,18500,0.516803,5.1,0.0,0.0
6332,14177,0.511084,5.1,27914082.2414,40588582.9394
6333,9074,0.510683,5.2,0.0,13825690.8484
6334,16367,0.510534,6.3,0.0,0.0
6335,14199,0.509129,4.3,55828164.4827,77518484.9844
6336,15657,0.506241,5.9,0.0,0.0
6337,15487,0.500883,7.0,27914082.2414,17229885.7544
6338,16553,0.499926,7.0,0.0,1248228.43277
6339,10064,0.499629,5.6,0.0,0.0
6340,10292,0.498926,5.0,3907971.51379,0.0
6341,8053,0.484314,6.7,16748449.3448,13439122.1222
6342,9721,0.481416,4.3,14515322.7655,0.0
6343,12591,0.479833,4.4,0.0,0.0
6344,10092,0.466529,5.4,1116563.28965,11218863.9348
6345,9763,0.463862,6.5,33496898.6896,30829287.1871
6346,11804,0.463596,5.5,11165632.8965,101826573.603
6347,13020,0.457465,6.7,0.0,0.0
6348,9270,0.45648,6.8,530367.562586,4376095.13923
6349,12700,0.453059,4.6,33496898.6896,280810.084532
6350,42246,0.452035,7.0,0.0,0.0
6351,11400,0.449627,6.1,33496898.6896,34095391.1282
6352,1951,0.449064,6.9,15855198.7131,753588.662327
6353,27902,0.446519,5.0,0.0,0.0
6354,11459,0.444301,5.8,39079715.1379,96437364.7633
6355,9813,0.443094,5.6,1004906.96069,425879.56994
6356,11460,0.441927,6.1,29030645.531,64639862.0017
6357,11348,0.439824,5.8,0.0,0.0
6358,9927,0.439013,5.5,0.0,45156540.4984
6359,20910,0.437792,4.5,0.0,0.0
6360,10008,0.429125,5.6,0.0,0.0
6361,24615,0.42658,5.9,0.0,0.0
6362,22473,0.426203,6.3,0.0,0.0
6363,13994,0.425202,5.8,0.0,3288549.09635
6364,5471,0.423386,6.0,0.0,102808.681458
6365,340,0.42232,7.4,7815943.02758,3012409.59606
6366,10258,0.41704,6.3,0.0,0.0
6367,15906,0.411236,6.2,0.0,0.0
6368,21705,0.407369,5.8,0.0,0.0
6369,17113,0.406323,6.4,1674844.93448,795321.331841
6370,13499,0.405822,5.7,50245348.0345,80424660.2828
6371,13682,0.401154,6.4,0.0,0.0
6372,14057,0.394709,4.6,10049069.6069,0.0
6373,17124,0.393751,5.7,0.0,0.0
6374,13933,0.392879,7.1,0.0,0.0
6375,9899,0.390848,5.9,50245348.0345,42494539.7264
6376,9724,0.389612,5.1,0.0,0.0
6377,14375,0.387304,6.9,913815.494392,5416720.95956
6378,17035,0.37881,4.8,0.0,0.0
6379,10476,0.37807,6.2,8932506.31724,24789531.7279
6380,546,0.374704,6.5,1116563.28965,14906531.9287
6381,10913,0.430394,5.5,0.0,0.0
6382,1696,0.371866,6.6,0.0,0.0
6383,26985,0.37163,4.7,2233126.57931,0.0
6384,12142,0.370396,3.5,22331265.7931,11660056.0537
6385,8968,0.369596,4.5,22331265.7931,75025079.6863
6386,1826,0.367248,6.7,14515322.7655,26493033.2592
6387,15258,0.261343,5.8,0.0,0.0
6388,11559,0.36373,6.0,13398759.4759,0.0
6389,14695,0.358694,5.1,10049069.6069,0.0
6390,27594,0.351378,5.8,12282196.1862,0.0
6391,17455,0.347958,4.6,4466253.15862,0.0
6392,21481,0.612001,5.0,0.0,0.0
6393,29293,0.344046,3.8,6699379.73793,0.0
6394,9921,0.340545,5.5,0.0,0.0
6395,16456,0.340262,3.4,0.0,0.0
6396,7295,0.336382,4.6,0.0,0.0
6397,1665,0.335779,5.0,0.0,2153833.83729
6398,12699,0.333513,4.5,5582816.44827,0.0
6399,9042,0.332997,5.2,33496898.6896,16757371.8021
6400,1833,0.330618,6.5,44662531.5862,35362251.6526
6401,30238,0.330279,7.3,0.0,0.0
6402,13679,0.32793,6.0,0.0,0.0
6403,15124,0.327026,5.1,13398759.4759,0.0
6404,16048,0.327022,2.5,0.0,0.0
6405,501,0.326691,6.9,0.0,0.0
6406,10707,0.326577,6.7,1674844.93448,12391765.6584
6407,20558,0.323527,6.5,0.0,0.0
6408,41508,0.207288,6.2,0.0,0.0
6409,9729,0.476555,5.8,27914082.2414,0.0
6410,8332,0.317918,6.1,2121470.25034,0.0
6411,9968,0.317018,6.2,20098139.2138,0.0
6412,67,0.356717,6.3,0.0,3748386.70562
6413,28201,0.309437,6.1,0.0,0.0
6414,10845,0.31008,4.3,3349689.86896,0.0
6415,14180,0.301564,4.7,16748449.3448,0.0
6416,35320,0.300101,5.6,0.0,0.0
6417,14166,0.297727,5.0,0.0,0.0
6418,20969,0.379443,6.0,0.0,0.0
6419,20215,0.292346,4.3,0.0,0.0
6420,12228,0.290754,6.8,2233126.57931,729809.213947
6421,1546,0.289486,6.2,0.0,2142904.91582
6422,14544,0.46379,5.8,0.0,0.0
6423,18882,0.287286,3.9,8374224.67241,159668.550421
6424,16411,0.285062,6.0,1729556.53567,7923133.10339
6425,11421,0.283066,7.4,0.0,0.0
6426,58462,0.281544,4.5,0.0,0.0
6427,17186,0.28107,4.8,0.0,3464193.43432
6428,19803,0.28021,5.5,0.0,0.0
6429,14457,0.280055,4.7,0.0,0.0
6430,16455,0.279849,5.4,22331265.7931,0.0
6431,2287,0.279805,5.6,0.0,0.0
6432,10263,0.278997,4.9,5303675.62586,230984.564294
6433,28366,0.265732,6.4,0.0,0.0
6434,6473,0.376497,4.1,0.0,0.0
6435,2610,0.270403,5.8,11483320.8334,12938964.296
6436,19495,0.270053,3.9,27914082.2414,0.0
6437,9701,0.269437,6.8,39079715.1379,28164462.6266
6438,13557,0.268115,5.9,0.0,0.0
